,listPrice,sqft,stories,beds,baths,baths_full,baths_full_calc,garage,year_built,house_age,baths_per_bedroom,type_condo_townhome_rowhome_coop,type_condos,type_multi_family,type_single_family,type_townhomes
10982,435990.0,2429.0,1.0,4.0,3.0,3.0,3.0,2.0,2023.0,3.0,0.75,0,0,0,1,0
10984,432999.0,2375.0,2.0,4.0,3.0,2.0,2.0,2.0,1974.0,52.0,0.75,0,0,0,1,0
10985,349990.0,1847.0,1.0,4.0,2.0,2.0,2.0,2.0,1982.0,44.0,0.5,0,0,0,1,0
10986,322597.0,2042.0,2.0,4.0,3.0,3.0,3.0,2.0,2025.0,1.0,0.75,0,0,0,1,0
10987,449000.0,2739.0,2.0,4.0,3.0,2.0,2.0,2.0,2015.0,11.0,0.75,0,0,0,1,0
10988,775000.0,1440.0,2.0,6.0,3.0,3.0,3.0,2.0,2002.0,24.0,0.5,0,0,0,1,0
10989,449000.0,1375.0,2.0,2.0,3.0,2.0,2.0,1.0,1980.0,46.0,1.5,0,1,0,0,0
10990,1499000.0,5458.0,2.0,6.0,7.0,6.0,6.0,2.0,2010.0,16.0,1.1666666666666667,0,0,0,1,0
10991,114800.0,702.0,1.0,1.0,1.0,1.0,1.0,2.0,1970.0,56.0,1.0,0,1,0,0,0
10992,465000.0,2612.0,2.0,4.0,4.0,3.0,3.0,2.0,2018.0,8.0,1.0,0,0,0,1,0
10993,130000.0,1564.0,2.0,2.0,3.0,2.0,2.0,2.0,1981.0,45.0,1.5,0,0,0,0,1
10994,463028.0,2650.0,2.0,4.0,3.0,3.0,3.0,2.0,2025.0,1.0,0.75,0,0,0,1,0
10995,699900.0,2019.0,1.0,3.0,3.0,3.0,3.0,2.0,1967.0,59.0,1.0,0,0,0,1,0
10996,620000.0,2699.0,2.0,3.0,3.0,2.0,2.0,2.0,2020.0,6.0,1.0,0,0,0,1,0
10997,302950.0,1664.0,1.0,4.0,2.0,2.0,2.0,2.0,2025.0,1.0,0.5,0,0,0,1,0
10998,449900.0,1704.0,1.0,3.0,2.0,2.0,2.0,2.0,2022.0,4.0,0.6666666666666666,0,0,0,1,0
10999,450000.0,2330.0,1.0,4.0,3.0,3.0,3.0,2.0,2023.0,3.0,0.75,0,0,0,1,0
11000,5000000.0,5347.0,2.0,5.0,7.0,5.0,5.0,4.0,2025.0,1.0,1.4,0,0,0,1,0
11001,150000.0,1268.0,1.0,2.0,1.0,1.0,1.0,2.0,1920.0,106.0,0.5,0,0,0,1,0
11002,250699.0,1707.0,1.0,4.0,2.0,2.0,2.0,2.0,2025.0,1.0,0.5,0,0,0,1,0
11003,249000.0,1152.0,1.0,4.0,2.0,2.0,2.0,2.0,1953.0,73.0,0.5,0,0,0,1,0
11004,229900.0,1225.0,1.0,3.0,2.0,2.0,2.0,2.0,2022.0,4.0,0.6666666666666666,0,0,0,1,0
11005,465000.0,2816.0,1.0,3.0,3.0,2.0,2.0,2.0,1984.0,42.0,1.0,0,0,0,1,0
11006,395000.0,1528.0,1.0,3.0,2.0,2.0,2.0,2.0,2025.0,1.0,0.6666666666666666,0,0,0,1,0
11008,489900.0,2078.0,3.0,3.0,4.0,3.0,3.0,2.0,2025.0,1.0,1.3333333333333333,0,0,0,1,0
11009,489000.0,2109.0,1.0,3.0,2.0,2.0,2.0,2.0,2006.0,20.0,0.6666666666666666,0,0,0,1,0
11010,365000.0,1814.0,2.0,3.0,3.0,2.0,2.0,2.0,2021.0,5.0,1.0,0,0,0,1,0
11011,1119000.0,3487.0,1.0,4.0,4.0,4.0,4.0,4.0,2019.0,7.0,1.0,0,0,0,1,0
11012,434740.0,2170.0,1.0,3.0,3.0,2.0,2.0,4.0,2025.0,1.0,1.0,0,0,0,1,0
11013,285000.0,2058.0,1.0,3.0,2.0,2.0,2.0,2.0,1950.0,76.0,0.6666666666666666,0,0,0,1,0
11014,304990.0,2315.0,2.0,4.0,3.0,3.0,3.0,2.0,2023.0,3.0,0.75,0,0,0,1,0
11015,345000.0,1950.0,1.0,4.0,3.0,2.0,2.0,2.0,2023.0,3.0,0.75,0,0,0,1,0
11016,304999.0,1700.0,2.0,3.0,3.0,2.0,2.0,2.0,2024.0,2.0,1.0,0,0,0,1,0
11017,386999.0,2351.0,2.0,4.0,2.0,2.0,2.0,2.0,2025.0,1.0,0.5,0,0,0,1,0
11018,293440.0,1372.0,1.0,3.0,2.0,2.0,2.0,2.0,2023.0,3.0,0.6666666666666666,0,0,0,1,0
11020,359000.0,2776.0,2.0,5.0,3.0,2.0,2.0,2.0,2022.0,4.0,0.6,0,0,0,1,0
11021,320000.0,864.0,1.0,1.0,2.0,2.0,2.0,2.0,2018.0,8.0,2.0,0,0,0,1,0
11023,299900.0,1175.0,1.0,3.0,2.0,2.0,2.0,2.0,2025.0,1.0,0.6666666666666666,0,0,0,1,0
11024,329490.0,2413.0,2.0,5.0,3.0,3.0,3.0,2.0,2023.0,3.0,0.6,0,0,0,1,0
11025,276990.0,1474.0,1.0,3.0,2.0,2.0,2.0,2.0,2025.0,1.0,0.6666666666666666,0,0,0,1,0
11026,330000.0,2380.0,2.0,4.0,3.0,2.0,2.0,2.0,2024.0,2.0,0.75,0,0,0,1,0
11027,1175500.0,3500.0,1.0,4.0,4.0,3.0,3.0,3.0,2017.0,9.0,1.0,0,0,0,1,0
11028,715000.0,2899.0,1.0,3.0,3.0,3.0,3.0,3.0,2022.0,4.0,1.0,0,0,0,1,0
11029,300000.0,1648.0,1.0,4.0,2.0,2.0,2.0,2.0,2022.0,4.0,0.5,0,0,0,1,0
11030,693057.0,3195.0,2.0,4.0,3.0,3.0,3.0,2.0,2023.0,3.0,0.75,0,0,0,1,0
11032,459990.0,2597.0,1.0,3.0,2.0,2.0,2.0,2.0,2023.0,3.0,0.6666666666666666,0,0,0,1,0
11033,559000.0,2346.0,1.0,4.0,3.0,3.0,3.0,3.0,2023.0,3.0,0.75,0,0,0,1,0
11034,279000.0,1550.0,1.0,3.0,2.0,2.0,2.0,2.0,2024.0,2.0,0.6666666666666666,0,0,0,1,0
11035,234900.0,1244.0,1.0,3.0,3.0,2.0,2.0,2.0,2024.0,2.0,1.0,0,0,0,1,0
11036,376190.0,2778.0,2.0,4.0,4.0,3.0,3.0,2.0,2025.0,1.0,1.0,0,0,0,1,0
11037,2885500.0,3916.0,1.0,4.0,4.0,4.0,4.0,3.0,2026.0,0.0,1.0,0,0,0,1,0
11038,659000.0,3322.0,1.0,4.0,4.0,3.0,3.0,3.0,2021.0,5.0,1.0,0,0,0,1,0
11039,201990.0,1413.0,1.0,3.0,2.0,2.0,2.0,2.0,2026.0,0.0,0.6666666666666666,0,0,0,1,0
11040,233500.0,1120.0,1.0,3.0,2.0,2.0,2.0,1.0,2021.0,5.0,0.6666666666666666,0,0,0,1,0
11041,899500.0,5560.0,1.0,6.0,4.0,4.0,4.0,2.0,2013.0,13.0,0.6666666666666666,0,0,0,1,0
11042,625000.0,2593.0,1.0,4.0,4.0,3.0,3.0,2.0,2026.0,0.0,1.0,0,0,0,1,0
11043,395000.0,1902.0,2.0,3.0,3.0,2.0,2.0,2.0,2023.0,3.0,1.0,0,0,0,1,0
11044,484578.0,2853.0,2.0,5.0,4.0,4.0,4.0,3.0,2025.0,1.0,0.8,0,0,0,1,0
11045,299999.0,1538.0,1.0,3.0,1.0,1.0,1.0,2.0,1982.0,44.0,0.3333333333333333,0,0,0,1,0
11046,349999.0,3550.0,2.0,8.0,4.0,4.0,4.0,2.0,1953.0,73.0,0.5,0,0,1,0,0
11047,213000.0,1276.0,1.0,3.0,2.0,2.0,2.0,2.0,2021.0,5.0,0.6666666666666666,0,0,0,1,0
11048,289000.0,1450.0,1.0,3.0,2.0,2.0,2.0,2.0,2025.0,1.0,0.6666666666666666,0,0,0,1,0
11049,265900.0,1773.0,2.0,3.0,3.0,2.0,2.0,1.0,2023.0,3.0,1.0,0,0,0,1,0
11050,245000.0,1510.0,1.0,3.0,2.0,2.0,2.0,2.0,2019.0,7.0,0.6666666666666666,0,0,0,1,0
11051,354950.0,1815.0,1.0,3.0,2.0,2.0,2.0,2.0,2026.0,0.0,0.6666666666666666,0,0,0,1,0
11052,368990.0,2416.0,2.0,5.0,3.0,2.0,2.0,2.0,2023.0,3.0,0.6,0,0,0,1,0
11053,525990.0,2775.0,2.0,5.0,3.0,3.0,3.0,2.0,2023.0,3.0,0.6,0,0,0,1,0
11054,549000.0,2500.0,1.0,3.0,3.0,3.0,3.0,2.0,2023.0,3.0,1.0,0,0,0,1,0
11055,319000.0,2183.0,1.0,4.0,3.0,3.0,3.0,2.0,2023.0,3.0,0.75,0,0,0,1,0
11056,435965.0,1960.0,1.0,4.0,3.0,3.0,3.0,2.0,2026.0,0.0,0.75,0,0,0,1,0
11057,325990.0,1673.0,1.0,3.0,2.0,2.0,2.0,2.0,2023.0,3.0,0.6666666666666666,0,0,0,1,0
11058,337900.0,1618.0,1.0,3.0,2.0,2.0,2.0,2.0,2023.0,3.0,0.6666666666666666,0,0,0,1,0
11059,439510.0,3095.0,2.0,5.0,4.0,4.0,4.0,2.0,2023.0,3.0,0.8,0,0,0,1,0
11060,1128829.0,5132.0,2.0,5.0,6.0,5.0,5.0,3.0,2026.0,0.0,1.2,0,0,0,1,0
11061,211000.0,1530.0,3.0,3.0,4.0,2.0,2.0,2.0,2019.0,7.0,1.3333333333333333,0,0,0,1,0
11062,269900.0,1750.0,2.0,3.0,3.0,3.0,3.0,2.0,2023.0,3.0,1.0,0,0,0,1,0
11063,569900.0,3101.0,2.0,4.0,3.0,2.0,2.0,2.0,2025.0,1.0,0.75,0,0,0,1,0
11064,238500.0,1442.0,1.0,3.0,1.0,1.0,1.0,2.0,1978.0,48.0,0.3333333333333333,0,0,0,1,0
11065,440000.0,2683.0,1.0,5.0,3.0,3.0,3.0,2.0,2019.0,7.0,0.6,0,0,0,1,0
11066,749000.0,2499.0,2.0,4.0,3.0,2.0,2.0,2.0,2023.0,3.0,0.75,0,0,0,1,0
11067,299500.0,1715.0,1.0,4.0,2.0,2.0,2.0,2.0,2021.0,5.0,0.5,0,0,0,1,0
11068,659900.0,2830.0,1.0,4.0,3.0,3.0,3.0,3.0,2025.0,1.0,0.75,0,0,0,1,0
11069,240940.0,1426.0,1.0,3.0,2.0,2.0,2.0,2.0,2025.0,1.0,0.6666666666666666,0,0,0,1,0
11070,635000.0,2427.0,1.0,4.0,3.0,3.0,3.0,2.0,2025.0,1.0,0.75,0,0,0,1,0
11071,425900.0,2606.0,1.0,4.0,3.0,3.0,3.0,3.0,2022.0,4.0,0.75,0,0,0,1,0
11072,599000.0,3957.0,1.0,0.0,3.0,1.0,1.0,2.0,1940.0,86.0,inf,0,0,0,1,0
11073,284990.0,1954.0,2.0,4.0,3.0,2.0,2.0,2.0,2025.0,1.0,0.75,0,0,0,1,0
11074,294900.0,1316.0,1.0,3.0,2.0,2.0,2.0,2.0,2025.0,1.0,0.6666666666666666,0,0,0,1,0
11075,959000.0,2490.0,1.0,3.0,3.0,2.0,2.0,2.0,2023.0,3.0,1.0,0,0,0,1,0
11076,304040.0,2121.0,2.0,4.0,3.0,2.0,2.0,2.0,2026.0,0.0,0.75,0,0,0,1,0
11077,245000.0,1654.0,1.0,3.0,2.0,2.0,2.0,2.0,2020.0,6.0,0.6666666666666666,0,0,0,1,0
11078,310000.0,2290.0,1.0,4.0,2.0,2.0,2.0,2.0,2023.0,3.0,0.5,0,0,0,1,0
11079,196500.0,1802.0,1.0,4.0,2.0,2.0,2.0,2.0,2023.0,3.0,0.5,0,0,0,1,0
11080,159000.0,920.0,1.0,3.0,1.0,1.0,1.0,1.0,1954.0,72.0,0.3333333333333333,0,0,0,1,0
11081,1000000.0,2891.0,2.0,4.0,4.0,4.0,4.0,2.0,1950.0,76.0,1.0,0,0,0,1,0
11083,269990.0,1464.0,1.0,3.0,2.0,2.0,2.0,2.0,2023.0,3.0,0.6666666666666666,0,0,0,1,0
11085,355990.0,1635.0,1.0,3.0,3.0,2.0,2.0,2.0,2025.0,1.0,1.0,0,0,0,1,0
11086,354990.0,2451.0,2.0,4.0,3.0,2.0,2.0,2.0,2023.0,3.0,0.75,0,0,0,1,0
11087,600000.0,3389.0,2.0,4.0,4.0,3.0,3.0,3.0,2021.0,5.0,1.0,0,0,0,1,0
11088,459000.0,2236.0,1.0,4.0,3.0,3.0,3.0,3.0,2015.0,11.0,0.75,0,0,0,1,0
11089,799000.0,2687.0,1.0,5.0,5.0,4.0,4.0,1.0,2018.0,8.0,1.0,0,0,0,1,0
11090,675000.0,1990.0,3.0,3.0,4.0,3.0,3.0,2.0,2023.0,3.0,1.3333333333333333,0,0,0,0,1
11091,344900.0,2356.0,2.0,4.0,3.0,2.0,2.0,2.0,2025.0,1.0,0.75,0,0,0,1,0
11092,520470.0,2453.0,1.0,4.0,4.0,3.0,3.0,2.0,2023.0,3.0,1.0,0,0,0,1,0
11093,170000.0,1424.0,1.0,3.0,2.0,2.0,2.0,2.0,2023.0,3.0,0.6666666666666666,0,0,0,1,0
11094,665000.0,1823.0,2.0,2.0,3.0,2.0,2.0,2.0,2007.0,19.0,1.5,0,1,0,0,0
11095,387990.0,2153.0,2.0,4.0,3.0,2.0,2.0,2.0,2026.0,0.0,0.75,0,0,0,1,0
11096,299900.0,1947.0,1.0,3.0,2.0,2.0,2.0,2.0,1977.0,49.0,0.6666666666666666,0,0,0,1,0
11097,298500.0,1410.0,1.0,3.0,2.0,2.0,2.0,2.0,2025.0,1.0,0.6666666666666666,0,0,0,1,0
11098,528990.0,2061.0,1.0,4.0,3.0,2.0,2.0,2.0,2026.0,0.0,0.75,0,0,0,1,0
11099,245950.0,1434.0,1.0,3.0,2.0,2.0,2.0,1.0,2025.0,1.0,0.6666666666666666,0,0,0,1,0
11100,319995.0,1878.0,3.0,3.0,3.0,2.0,2.0,2.0,2003.0,23.0,1.0,0,0,0,1,0
11101,215000.0,1650.0,1.0,3.0,2.0,2.0,2.0,3.0,2023.0,3.0,0.6666666666666666,0,0,0,1,0
11102,339950.0,1650.0,1.0,3.0,2.0,2.0,2.0,2.0,2023.0,3.0,0.6666666666666666,0,0,0,1,0
11103,566708.0,2985.0,2.0,4.0,3.0,3.0,3.0,2.0,2023.0,3.0,0.75,0,0,0,1,0
11104,899000.0,3058.0,1.0,3.0,4.0,3.0,3.0,2.0,2024.0,2.0,1.3333333333333333,0,0,0,1,0
11105,354990.0,2451.0,2.0,5.0,3.0,3.0,3.0,2.0,2023.0,3.0,0.6,0,0,0,1,0
11106,640000.0,3420.0,1.0,4.0,3.0,2.0,2.0,2.0,2000.0,26.0,0.75,0,0,0,1,0
11107,399500.0,1750.0,1.0,3.0,2.0,2.0,2.0,2.0,2021.0,5.0,0.6666666666666666,0,0,0,1,0
11108,299000.0,1470.0,1.0,3.0,2.0,2.0,2.0,2.0,2024.0,2.0,0.6666666666666666,0,0,0,1,0
11109,323900.0,1627.0,2.0,3.0,3.0,2.0,2.0,2.0,2026.0,0.0,1.0,0,0,0,1,0
11110,238999.0,1400.0,2.0,3.0,3.0,2.0,2.0,2.0,2023.0,3.0,1.0,0,0,1,0,0
11111,242000.0,1318.0,1.0,3.0,2.0,2.0,2.0,2.0,2020.0,6.0,0.6666666666666666,0,0,0,1,0
11112,495990.0,2770.0,2.0,5.0,3.0,3.0,3.0,2.0,2026.0,0.0,0.6,0,0,0,1,0
11113,408006.0,3072.0,2.0,4.0,3.0,2.0,2.0,2.0,2025.0,1.0,0.75,0,0,0,1,0
11114,277999.0,2173.0,2.0,4.0,3.0,2.0,2.0,2.0,2026.0,0.0,0.75,0,0,0,1,0
11115,259900.0,1871.0,1.0,3.0,2.0,2.0,2.0,2.0,2007.0,19.0,0.6666666666666666,0,0,0,1,0
11116,240000.0,1568.0,1.0,3.0,2.0,2.0,2.0,2.0,2021.0,5.0,0.6666666666666666,0,0,0,1,0
11117,424990.0,2077.0,2.0,3.0,3.0,2.0,2.0,2.0,2025.0,1.0,1.0,0,0,0,1,0
11118,649990.0,3487.0,2.0,5.0,4.0,4.0,4.0,2.0,2023.0,3.0,0.8,0,0,0,1,0
11119,249990.0,1599.0,1.0,3.0,2.0,2.0,2.0,2.0,2025.0,1.0,0.6666666666666666,0,0,0,1,0
11120,329900.0,2202.0,1.0,4.0,3.0,3.0,3.0,2.0,2021.0,5.0,0.75,0,0,0,1,0
11121,819997.0,3653.0,2.0,4.0,4.0,3.0,3.0,3.0,2015.0,11.0,1.0,0,0,0,1,0
11123,498712.0,2973.0,2.0,4.0,4.0,3.0,3.0,3.0,2023.0,3.0,1.0,0,0,0,1,0
11125,329900.0,1692.0,2.0,4.0,3.0,3.0,3.0,2.0,2024.0,2.0,0.75,0,0,0,1,0
11126,750000.0,3118.0,1.0,4.0,3.0,3.0,3.0,3.0,2023.0,3.0,0.75,0,0,0,1,0
11127,1250000.0,1500.0,1.0,2.0,3.0,2.0,2.0,5.0,2026.0,0.0,1.5,0,0,0,1,0
11128,215000.0,912.0,1.0,2.0,1.0,1.0,1.0,2.0,1949.0,77.0,0.5,0,0,0,1,0
11129,314990.0,1500.0,1.0,3.0,2.0,2.0,2.0,2.0,2026.0,0.0,0.6666666666666666,0,0,0,1,0
11130,474900.0,2513.0,1.0,4.0,3.0,3.0,3.0,2.0,2023.0,3.0,0.75,0,0,0,1,0
11131,574000.0,2497.0,1.0,4.0,3.0,2.0,2.0,2.0,2023.0,3.0,0.75,0,0,0,1,0
11132,385000.0,2377.0,2.0,4.0,3.0,2.0,2.0,2.0,1977.0,49.0,0.75,0,0,0,1,0
11133,395000.0,2334.0,1.0,4.0,3.0,3.0,3.0,2.0,2021.0,5.0,0.75,0,0,0,1,0
11134,203999.0,1676.0,1.0,4.0,2.0,2.0,2.0,2.0,2024.0,2.0,0.5,0,0,0,1,0
11135,267800.0,1404.0,1.0,3.0,2.0,2.0,2.0,2.0,2023.0,3.0,0.6666666666666666,0,0,0,1,0
11136,388990.0,2970.0,2.0,4.0,3.0,3.0,3.0,2.0,2026.0,0.0,0.75,0,0,0,1,0
11137,575000.0,2206.0,2.0,3.0,4.0,3.0,3.0,2.0,2026.0,0.0,1.3333333333333333,0,0,0,1,0
11138,375000.0,2422.0,2.0,4.0,3.0,2.0,2.0,2.0,2021.0,5.0,0.75,0,0,0,1,0
11139,419900.0,1587.0,1.0,3.0,2.0,2.0,2.0,2.0,2006.0,20.0,0.6666666666666666,0,0,0,1,0
11140,345000.0,2723.0,2.0,5.0,4.0,3.0,3.0,2.0,2023.0,3.0,0.8,0,0,0,1,0
11141,485934.0,2255.0,1.0,3.0,3.0,3.0,3.0,2.0,2023.0,3.0,1.0,0,0,0,1,0
11143,265000.0,1320.0,1.0,3.0,2.0,2.0,2.0,2.0,2025.0,1.0,0.6666666666666666,0,0,0,1,0
11144,335000.0,1541.0,1.0,4.0,2.0,2.0,2.0,2.0,2023.0,3.0,0.5,0,0,0,1,0
11145,361950.0,1569.0,1.0,3.0,2.0,2.0,2.0,1.0,2020.0,6.0,0.6666666666666666,0,1,0,0,0
11146,484990.0,2716.0,2.0,4.0,3.0,3.0,3.0,2.0,2025.0,1.0,0.75,0,0,0,1,0
11147,419900.0,1783.0,1.0,3.0,2.0,2.0,2.0,2.0,1967.0,59.0,0.6666666666666666,0,0,0,1,0
11149,1650000.0,3966.0,2.0,4.0,5.0,4.0,4.0,3.0,2022.0,4.0,1.25,0,0,0,1,0
11150,895000.0,4057.0,2.0,4.0,5.0,4.0,4.0,5.0,2025.0,1.0,1.25,0,0,0,1,0
11151,265000.0,1243.0,1.0,3.0,2.0,2.0,2.0,2.0,1970.0,56.0,0.6666666666666666,0,0,0,1,0
11152,200000.0,1415.0,2.0,3.0,3.0,2.0,2.0,1.0,2019.0,7.0,1.0,0,0,0,1,0
11153,521150.0,2328.0,2.0,3.0,3.0,2.0,2.0,2.0,2023.0,3.0,1.0,0,0,0,1,0
11154,214999.0,1511.0,1.0,3.0,2.0,1.0,1.0,2.0,1960.0,66.0,0.6666666666666666,0,0,0,1,0
11155,378000.0,1876.0,1.0,4.0,2.0,2.0,2.0,2.0,2025.0,1.0,0.5,0,0,0,1,0
11156,364590.0,2156.0,2.0,4.0,4.0,3.0,3.0,2.0,2025.0,1.0,1.0,0,0,0,1,0
11157,276990.0,1647.0,1.0,4.0,2.0,2.0,2.0,2.0,2023.0,3.0,0.5,0,0,0,1,0
11158,450000.0,1972.0,1.0,3.0,2.0,2.0,2.0,2.0,2024.0,2.0,0.6666666666666666,0,0,0,1,0
11159,372990.0,1938.0,1.0,4.0,3.0,3.0,3.0,2.0,2025.0,1.0,0.75,0,0,0,1,0
11160,299000.0,2334.0,2.0,3.0,3.0,3.0,3.0,2.0,1958.0,68.0,1.0,0,0,0,1,0
11161,399900.0,2297.0,1.0,5.0,3.0,2.0,2.0,2.0,2019.0,7.0,0.6,0,0,0,1,0
11162,1300000.0,3893.0,2.0,5.0,6.0,4.0,4.0,3.0,2024.0,2.0,1.2,0,0,0,1,0
11163,299000.0,2603.0,2.0,5.0,3.0,3.0,3.0,2.0,1911.0,115.0,0.6,0,0,0,1,0
11165,295000.0,1527.0,1.0,3.0,2.0,2.0,2.0,2.0,2025.0,1.0,0.6666666666666666,0,0,0,1,0
11166,699000.0,5747.0,2.0,4.0,5.0,4.0,4.0,3.0,1989.0,37.0,1.25,0,0,0,1,0
11167,1770000.0,9458.0,1.0,26.0,17.0,17.0,17.0,2.0,2004.0,22.0,0.6538461538461539,0,0,1,0,0
11168,549900.0,2695.0,1.0,4.0,3.0,3.0,3.0,3.0,2023.0,3.0,0.75,0,0,0,1,0
11169,190000.0,1800.0,1.0,4.0,2.0,2.0,2.0,2.0,1960.0,66.0,0.5,0,0,0,1,0
11170,229999.0,2132.0,1.0,3.0,2.0,2.0,2.0,2.0,1925.0,101.0,0.6666666666666666,0,0,0,1,0
11172,269000.0,2108.0,2.0,3.0,3.0,2.0,2.0,2.0,1997.0,29.0,1.0,0,0,0,1,0
11173,290000.0,1883.0,2.0,3.0,3.0,2.0,2.0,2.0,2022.0,4.0,1.0,0,0,0,1,0
11174,265000.0,1597.0,1.0,3.0,2.0,2.0,2.0,2.0,2019.0,7.0,0.6666666666666666,0,0,0,1,0
11175,539900.0,2269.0,1.0,3.0,2.0,2.0,2.0,2.0,1981.0,45.0,0.6666666666666666,0,0,0,1,0
11176,310000.0,2338.0,2.0,4.0,3.0,2.0,2.0,2.0,2025.0,1.0,0.75,0,0,0,1,0
11177,330000.0,2481.0,1.0,3.0,2.0,2.0,2.0,2.0,2004.0,22.0,0.6666666666666666,0,0,0,1,0
11178,255000.0,2078.0,1.0,3.0,3.0,2.0,2.0,2.0,1972.0,54.0,1.0,0,0,0,1,0
11180,1350000.0,8997.0,1.0,23.0,18.0,18.0,18.0,2.0,1983.0,43.0,0.782608695652174,0,0,1,0,0
11181,314495.0,1883.0,2.0,4.0,3.0,2.0,2.0,2.0,2006.0,20.0,0.75,0,0,0,1,0
11182,800000.0,3110.0,2.0,5.0,3.0,2.0,2.0,2.0,1997.0,29.0,0.6,0,0,0,1,0
11183,308490.0,1958.0,2.0,4.0,3.0,2.0,2.0,2.0,2026.0,0.0,0.75,0,0,0,1,0
11184,225000.0,1510.0,1.0,3.0,2.0,2.0,2.0,2.0,2019.0,7.0,0.6666666666666666,0,0,0,1,0
11185,368990.0,2035.0,1.0,4.0,2.0,2.0,2.0,2.0,2026.0,0.0,0.5,0,0,0,1,0
11186,265000.0,1317.0,1.0,3.0,2.0,2.0,2.0,2.0,2025.0,1.0,0.6666666666666666,0,0,0,1,0
11187,599900.0,2013.0,2.0,3.0,3.0,2.0,2.0,2.0,2026.0,0.0,1.0,0,0,0,1,0
11188,1059999.0,3997.0,2.0,5.0,5.0,4.0,4.0,2.0,2025.0,1.0,1.0,0,0,0,1,0
11189,328000.0,1878.0,1.0,4.0,2.0,2.0,2.0,2.0,2020.0,6.0,0.5,0,0,0,1,0
11190,474900.0,3132.0,1.0,4.0,3.0,3.0,3.0,2.0,2025.0,1.0,0.75,0,0,0,1,0
11191,869000.0,3234.0,2.0,4.0,3.0,3.0,3.0,3.0,2026.0,0.0,0.75,0,0,0,1,0
11192,432800.0,1939.0,1.0,4.0,2.0,2.0,2.0,2.0,2021.0,5.0,0.5,0,0,0,1,0
11193,375207.0,2366.0,2.0,4.0,3.0,2.0,2.0,2.0,2025.0,1.0,0.75,0,0,0,1,0
11195,534900.0,2728.0,2.0,5.0,3.0,3.0,3.0,2.0,1990.0,36.0,0.6,0,0,0,1,0
11196,479940.0,2591.0,1.0,4.0,3.0,3.0,3.0,3.0,1986.0,40.0,0.75,0,0,0,1,0
11197,339990.0,1904.0,1.0,4.0,3.0,3.0,3.0,2.0,2023.0,3.0,0.75,0,0,0,1,0
11198,450000.0,3253.0,1.0,4.0,3.0,2.0,2.0,2.0,2004.0,22.0,0.75,0,0,0,1,0
11199,245999.0,1667.0,1.0,4.0,2.0,2.0,2.0,2.0,2023.0,3.0,0.5,0,0,0,1,0
11201,306602.0,1980.0,1.0,4.0,2.0,2.0,2.0,2.0,2023.0,3.0,0.5,0,0,0,1,0
11202,419000.0,2390.0,2.0,4.0,3.0,2.0,2.0,2.0,2022.0,4.0,0.75,0,0,0,1,0
11203,514900.0,1598.0,2.0,4.0,5.0,4.0,4.0,2.0,2001.0,25.0,1.25,0,0,0,1,0
11204,170000.0,1634.0,1.0,4.0,1.0,1.0,1.0,2.0,1962.0,64.0,0.25,0,0,0,1,0
11205,129900.0,1248.0,1.0,3.0,1.0,1.0,1.0,2.0,1925.0,101.0,0.3333333333333333,0,0,0,1,0
11206,325000.0,1582.0,1.0,3.0,2.0,2.0,2.0,2.0,1920.0,106.0,0.6666666666666666,0,0,0,1,0
11207,269900.0,2152.0,1.0,4.0,4.0,4.0,4.0,1.0,1983.0,43.0,1.0,0,0,0,1,0
11208,240000.0,1418.0,1.0,4.0,2.0,2.0,2.0,2.0,2022.0,4.0,0.5,0,0,0,1,0
11209,270000.0,1128.0,1.0,3.0,2.0,2.0,2.0,1.0,2020.0,6.0,0.6666666666666666,0,0,0,1,0
11210,617990.0,3478.0,2.0,5.0,4.0,4.0,4.0,2.0,2023.0,3.0,0.8,0,0,0,1,0
11212,284900.0,1965.0,2.0,5.0,3.0,3.0,3.0,2.0,1982.0,44.0,0.6,0,0,0,1,0
11213,324990.0,2380.0,1.0,4.0,3.0,2.0,2.0,2.0,2025.0,1.0,0.75,0,0,0,1,0
11214,480000.0,2108.0,1.0,3.0,2.0,2.0,2.0,1.0,2022.0,4.0,0.6666666666666666,0,0,0,1,0
11215,495000.0,3452.0,2.0,5.0,4.0,3.0,3.0,3.0,2021.0,5.0,0.8,0,0,0,1,0
11217,600000.0,2511.0,1.0,4.0,3.0,3.0,3.0,3.0,2011.0,15.0,0.75,0,0,0,1,0
11218,279990.0,1667.0,1.0,4.0,3.0,3.0,3.0,2.0,2023.0,3.0,0.75,0,0,0,1,0
11219,443680.0,2203.0,2.0,3.0,3.0,2.0,2.0,2.0,2026.0,0.0,1.0,0,0,0,1,0
11220,344990.0,2175.0,1.0,4.0,2.0,2.0,2.0,2.0,2023.0,3.0,0.5,0,0,0,1,0
11221,174999.0,1044.0,2.0,2.0,2.0,2.0,2.0,2.0,1982.0,44.0,1.0,0,1,0,0,0
11222,498000.0,1366.0,1.0,3.0,2.0,2.0,2.0,1.0,2024.0,2.0,0.6666666666666666,0,0,0,1,0
11223,279750.0,1528.0,1.0,3.0,2.0,2.0,2.0,4.0,1940.0,86.0,0.6666666666666666,0,0,0,1,0
11224,330000.0,1847.0,1.0,4.0,2.0,2.0,2.0,2.0,2022.0,4.0,0.5,0,0,0,1,0
